rank	tribe_id	cluster_id	seq_count	assigned_count	unassigned_or_missing_count	dominant_subfamily	dominant_subfamily_count	dominant_subfamily_pct_total	dominant_subfamily_pct_assigned	subfamily_breakdown
415	tribe415	125362	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
416	tribe416	125485	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
417	tribe417	125561	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
418	tribe418	125828	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
419	tribe419	126256	9	2	7	d4_266seqs	2	22.22	100.00	d4_266seqs:2
420	tribe420	126551	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
421	tribe421	126563	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
422	tribe422	126620	9	4	5	d4_266seqs	4	44.44	100.00	d4_266seqs:4
423	tribe423	127728	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
424	tribe424	127847	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
425	tribe425	128245	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
426	tribe426	128576	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
427	tribe427	128747	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
428	tribe428	130251	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
429	tribe429	130872	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
430	tribe430	130898	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
431	tribe431	130936	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
432	tribe432	131132	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
433	tribe433	133378	9	8	1	d4_266seqs	8	88.89	100.00	d4_266seqs:8
434	tribe434	135946	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
435	tribe435	137291	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
436	tribe436	138267	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
437	tribe437	138598	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
438	tribe438	138621	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
439	tribe439	138966	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
440	tribe440	141146	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
441	tribe441	141176	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
442	tribe442	142746	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
443	tribe443	143071	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
444	tribe444	144078	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
445	tribe445	144303	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
446	tribe446	145846	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
447	tribe447	146070	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
448	tribe448	148020	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
449	tribe449	149717	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
450	tribe450	153070	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
451	tribe451	170802	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
452	tribe452	171110	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
453	tribe453	172345	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
454	tribe454	173334	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
455	tribe455	183059	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
456	tribe456	183380	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
457	tribe457	189382	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
458	tribe458	200181	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
459	tribe459	202584	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
460	tribe460	205676	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
461	tribe461	211650	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
462	tribe462	228548	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
463	tribe463	233320	9	5	4	d4_266seqs	5	55.56	100.00	d4_266seqs:5
464	tribe464	234495	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
465	tribe465	236301	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
466	tribe466	246846	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
467	tribe467	250913	9	9	0	d4_266seqs	9	100.00	100.00	d4_266seqs:9
468	tribe468	71	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
469	tribe469	935	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
470	tribe470	2160	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
471	tribe471	42751	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
472	tribe472	53381	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
473	tribe473	59177	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
474	tribe474	63093	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
475	tribe475	64589	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
476	tribe476	75128	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
477	tribe477	75962	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
478	tribe478	76743	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
479	tribe479	80763	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
480	tribe480	86993	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
481	tribe481	93219	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
482	tribe482	93728	8	2	6	d2_8seqs	1	12.50	50.00	d2_8seqs:1;d4_266seqs:1
483	tribe483	95343	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
484	tribe484	95962	8	8	0	d2_8seqs	8	100.00	100.00	d2_8seqs:8
485	tribe485	96768	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
486	tribe486	97033	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
487	tribe487	97280	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
488	tribe488	97299	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
489	tribe489	97795	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
490	tribe490	98085	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
491	tribe491	101298	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
492	tribe492	105329	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
493	tribe493	106702	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
494	tribe494	109466	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
495	tribe495	109590	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
496	tribe496	115034	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
497	tribe497	118191	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
498	tribe498	119957	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
499	tribe499	123373	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
500	tribe500	123582	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
501	tribe501	123829	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
502	tribe502	124135	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
503	tribe503	124353	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
504	tribe504	125284	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
505	tribe505	125482	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
506	tribe506	125623	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
507	tribe507	126074	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
508	tribe508	126128	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
509	tribe509	126530	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
510	tribe510	126592	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
511	tribe511	126599	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
512	tribe512	126813	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
513	tribe513	126897	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
514	tribe514	127051	8	2	6	d4_266seqs	2	25.00	100.00	d4_266seqs:2
515	tribe515	127447	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
516	tribe516	127723	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
517	tribe517	129004	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
518	tribe518	129256	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
519	tribe519	129693	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
520	tribe520	130264	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
521	tribe521	130393	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
522	tribe522	130455	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
523	tribe523	130633	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
524	tribe524	131555	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
525	tribe525	131858	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
526	tribe526	132214	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
527	tribe527	132356	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
528	tribe528	132493	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
529	tribe529	134433	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
530	tribe530	134950	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
531	tribe531	135117	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
532	tribe532	135953	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
533	tribe533	135979	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
534	tribe534	136721	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
535	tribe535	138468	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
536	tribe536	138999	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
537	tribe537	139130	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
538	tribe538	139652	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
539	tribe539	139654	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
540	tribe540	139706	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
541	tribe541	141121	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
542	tribe542	141520	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
543	tribe543	141666	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
544	tribe544	143604	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
545	tribe545	144957	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
546	tribe546	145332	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
547	tribe547	145653	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
548	tribe548	145871	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
549	tribe549	146574	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
550	tribe550	146683	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
551	tribe551	147077	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
552	tribe552	147422	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
553	tribe553	147616	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
554	tribe554	148253	8	4	4	d4_266seqs	4	50.00	100.00	d4_266seqs:4
555	tribe555	149288	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
556	tribe556	152854	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
557	tribe557	153233	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
558	tribe558	153527	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
559	tribe559	165673	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
560	tribe560	166528	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
561	tribe561	171142	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
562	tribe562	171668	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
563	tribe563	173238	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
564	tribe564	173351	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
565	tribe565	173531	8	8	0	d2_8seqs	8	100.00	100.00	d2_8seqs:8
566	tribe566	173999	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
567	tribe567	177629	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
568	tribe568	179148	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
569	tribe569	186206	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
570	tribe570	186868	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
571	tribe571	187103	8	0	8	unassigned	0	0.00	0.00	-
572	tribe572	187157	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
573	tribe573	188334	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
574	tribe574	189194	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
575	tribe575	190286	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
576	tribe576	191678	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
577	tribe577	192405	8	3	5	d4_266seqs	3	37.50	100.00	d4_266seqs:3
578	tribe578	199099	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
579	tribe579	201466	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
580	tribe580	211678	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
581	tribe581	212172	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
582	tribe582	229140	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
583	tribe583	230241	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
584	tribe584	234523	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
585	tribe585	236106	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
586	tribe586	247720	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
587	tribe587	259006	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
588	tribe588	385670	8	8	0	d4_266seqs	8	100.00	100.00	d4_266seqs:8
589	tribe589	329	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
590	tribe590	748	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
591	tribe591	3064	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
592	tribe592	3094	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
593	tribe593	5817	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
594	tribe594	31918	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
595	tribe595	33458	7	0	7	unassigned	0	0.00	0.00	-
596	tribe596	39382	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
597	tribe597	39540	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
598	tribe598	45301	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
599	tribe599	49998	7	4	3	d4_266seqs	4	57.14	100.00	d4_266seqs:4
600	tribe600	52375	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
601	tribe601	52409	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
602	tribe602	69746	7	7	0	d2_8seqs	7	100.00	100.00	d2_8seqs:7
603	tribe603	71521	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
604	tribe604	76438	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
605	tribe605	78065	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
606	tribe606	79965	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
607	tribe607	80076	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
608	tribe608	82079	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
609	tribe609	83497	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
610	tribe610	88628	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
611	tribe611	93232	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
612	tribe612	93817	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
613	tribe613	94136	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
614	tribe614	94574	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
615	tribe615	95941	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
616	tribe616	96728	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
617	tribe617	97017	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
618	tribe618	97547	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
619	tribe619	100609	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
620	tribe620	101043	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
621	tribe621	101478	7	0	7	unassigned	0	0.00	0.00	-
622	tribe622	101732	7	1	6	d4_266seqs	1	14.29	100.00	d4_266seqs:1
623	tribe623	103001	7	7	0	d3_38seqs	7	100.00	100.00	d3_38seqs:7
624	tribe624	104966	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
625	tribe625	105977	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
626	tribe626	106263	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
627	tribe627	106419	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
628	tribe628	106441	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
629	tribe629	106574	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
630	tribe630	111608	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
631	tribe631	112699	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
632	tribe632	115691	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
633	tribe633	117365	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
634	tribe634	121461	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
635	tribe635	123306	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
636	tribe636	123658	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
637	tribe637	123684	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
638	tribe638	123689	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
639	tribe639	123750	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
640	tribe640	123959	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
641	tribe641	124224	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
642	tribe642	124364	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
643	tribe643	124630	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
644	tribe644	124732	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
645	tribe645	124761	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
646	tribe646	125020	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
647	tribe647	125064	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
648	tribe648	125107	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
649	tribe649	125346	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
650	tribe650	125786	7	3	4	d4_266seqs	3	42.86	100.00	d4_266seqs:3
651	tribe651	125997	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
652	tribe652	126302	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
653	tribe653	126579	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
654	tribe654	126600	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
655	tribe655	127257	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
656	tribe656	127362	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
657	tribe657	127633	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
658	tribe658	127958	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
659	tribe659	127972	7	1	6	d4_266seqs	1	14.29	100.00	d4_266seqs:1
660	tribe660	128729	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
661	tribe661	128972	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
662	tribe662	128994	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
663	tribe663	129001	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
664	tribe664	129267	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
665	tribe665	129341	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
666	tribe666	129399	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
667	tribe667	129855	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
668	tribe668	130003	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
669	tribe669	130687	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
670	tribe670	130742	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
671	tribe671	131187	7	0	7	unassigned	0	0.00	0.00	-
672	tribe672	131843	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
673	tribe673	131968	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
674	tribe674	132563	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
675	tribe675	132817	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
676	tribe676	133229	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
677	tribe677	134016	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
678	tribe678	134431	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
679	tribe679	134691	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
680	tribe680	135056	7	1	6	d4_266seqs	1	14.29	100.00	d4_266seqs:1
681	tribe681	135603	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
682	tribe682	135650	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
683	tribe683	135761	7	1	6	d4_266seqs	1	14.29	100.00	d4_266seqs:1
684	tribe684	135904	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
685	tribe685	135923	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
686	tribe686	135963	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
687	tribe687	136133	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
688	tribe688	136168	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
689	tribe689	136498	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
690	tribe690	138160	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
691	tribe691	138199	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
692	tribe692	138217	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
693	tribe693	138277	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
694	tribe694	139198	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
695	tribe695	139323	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
696	tribe696	139734	7	7	0	d2_8seqs	7	100.00	100.00	d2_8seqs:7
697	tribe697	140378	7	2	5	d4_266seqs	2	28.57	100.00	d4_266seqs:2
698	tribe698	140716	7	1	6	d4_266seqs	1	14.29	100.00	d4_266seqs:1
699	tribe699	140931	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
700	tribe700	142053	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
701	tribe701	142276	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
702	tribe702	142588	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
703	tribe703	143331	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
704	tribe704	143388	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
705	tribe705	143636	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
706	tribe706	143782	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
707	tribe707	143864	7	5	2	d4_266seqs	5	71.43	100.00	d4_266seqs:5
708	tribe708	143999	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
709	tribe709	144099	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
710	tribe710	144311	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
711	tribe711	144847	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
712	tribe712	144973	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
713	tribe713	145017	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
714	tribe714	145093	7	0	7	unassigned	0	0.00	0.00	-
715	tribe715	145771	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
716	tribe716	149444	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
717	tribe717	149987	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
718	tribe718	151267	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
719	tribe719	152434	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
720	tribe720	152805	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
721	tribe721	154090	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
722	tribe722	155713	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
723	tribe723	155963	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
724	tribe724	155988	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
725	tribe725	157887	7	0	7	unassigned	0	0.00	0.00	-
726	tribe726	160518	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
727	tribe727	160525	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
728	tribe728	162900	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
729	tribe729	163734	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
730	tribe730	164219	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
731	tribe731	166383	7	7	0	d4_266seqs	7	100.00	100.00	d4_266seqs:7
